Map,Treatment,Date Treated,Date Sampled,Days Post,weeks post,Basin Location,No larvae,Early,Late,Pupae,Emerged,,,,,
B-06,Sumilarv 3 WSP,5/5/2023,2/2/2024,273,,252 Riverside,1,0,0,0,NA,,,,,
B-06,Sumilarv 3 WSP,5/5/2023,2/2/2024,273,,Across from 269 Riverside,1,0,0,0,NA,,,,,
B-06,Sumilarv 3 WSP,5/5/2023,2/2/2024,273,,Avon & Riverside,1,0,0,0,NA,,,,,
B-06,Sumilarv 3 WSP,5/5/2023,2/2/2024,273,,223 Avon W,1,0,0,0,NA,,,,,
B-06,Sumilarv 3 WSP,5/5/2023,2/2/2024,273,,223 Avon,1,0,0,0,NA,,,,,
B-06,Sumilarv 3 WSP,5/5/2023,2/2/2024,273,,209 Avon,1,0,0,0,NA,,,,,
B-06,Sumilarv 3 WSP,5/5/2023,2/2/2024,273,,179 Avon,1,0,0,0,NA,,,,,
B-06,Sumilarv 3 WSP,5/5/2023,2/2/2024,273,,179 Avon W,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Lake,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Lake,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Lake,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Lake,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Parkside & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Major & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Major & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Major & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Major & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,8926 Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Mango & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,9026 Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,9027 Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Major,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Major,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Major,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Major,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,3/11/2024,293,,Lake & Davis,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kilpatrick & Greenwood,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kilpatrick & Greenwood,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Knox & Greenwood,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Knox & Greenwood,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenton & Greenwood,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenton & Greenwood,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenton & Greenwood,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,8933 Kenton,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenton & Grove,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenton & Grove,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenton & Grove,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Grove & Kolmar,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Grove & Kolmar,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Grove & Kolmar,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Grove & Kolmar,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Grove & Kolmar,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenneth & Grove,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenneth & Grove,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenneth & Grove,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/10/2023,3/11/2024,306,,Kenneth & Grove,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Culver & Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Culver & Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Culver & Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,2520 Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,2504 Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Harrison,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Harrison,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Harrison,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Colfax & Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Colfax & Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Colfax & Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,S Alley Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,S Alley Prospect & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Alley S of Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Alley S of Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Hayes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Hayes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Alley S of Hayes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Alley S of Hayes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,2110 Prospect,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Payne,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Payne,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Prospect & Payne,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Hayes & Crawford,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,Hayes & Crawford,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/5/2023,4/22/2024,322,,3306 Hayes,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Cleveland & Newland,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Cleveland & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Cleveland & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,New Castle & Cleveland,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,New Castle & Cleveland,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Keeney & Cleveland,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Keeney & Cleveland,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,6836 Keeney,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Keeney & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Keeney & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Keeney & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Keeney & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,6921 Keeney,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,New England & Seward,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,New England & Seward,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,New England & Seward,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Oakton & New Castle,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Oakton & New Castle,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,6822 Seward,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,6822 Seward,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Madison & New Castle,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Madison & New Castle,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Madison & New Castle,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Madison & New Castle,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Madison & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Madison & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Madison & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Madison & New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,End of New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,End of New England,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Newland & Madison,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Newland & Madison,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Newland & Madison,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Newland & Madison,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,8345 Newland,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,8345 Newland,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Newland & Monroe CT,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Newland & Monroe CT,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Newland & Monroe CT,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,3/15/2024,322,,Newland & Cleveland,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,6736/6737 N. Lockwood,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,6736/6737 N. Lockwood,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,6719/6720 Ramona,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Ramona & Sauganash,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Ramona & Sauganash,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Ramona & Sauganash,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Sauganash & Minnehaha,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Sauganash & Minnehaha,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Minnehaha,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Nokomis,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Nokomis,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Nokomis,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Navajo,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Navajo,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Lemai,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Lemai,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Leroy,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Leroy,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Leroy,1,0,0,0,NA,,,,,
C-22,Sumilarv 3 WSP,5/24/2023,4/10/2024,322,,Northshore & Leroy,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1330 Sherwood,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1330 Sherwood,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1330 Sherwood,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Sherwood & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1330 Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1326 Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1326 Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1326 Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1326 Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1240 Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,1240 Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Heatherfield & Beech,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Heatherfield & Beech,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Heatherfield & Beech,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Heatherfield & Beech,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Beech & Brook,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Beech & Brook,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Beech & Brook,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Beech & Brook,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Beech & Brook,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Beech & Brook,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Ferndale & Heatherfield,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,400 Ferndale,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,400 Ferndale,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,400 Ferndale,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Heatherfield & Arbor,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Heatherfield & Arbor,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Heatherfield & Arbor,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Heatherfield & Arbor,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Healtherfield Ln & Ct,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Healtherfield Ln & Ct,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/3/2023,4/5/2024,338,,Healtherfield Ln & Ct,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Hibbard & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Hibbard & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & LaCrosse,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & LaCrosse,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & LaCrosse,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & LaCrosse,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lamon,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lamon,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lamon,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lamon,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Laporte,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Laporte,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Laporte,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Laporte,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lavergne,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lavergne,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lavergne,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lavergne,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lavergne,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,4/1/2024,339,,Washington & Lavergne,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Central,0,0,1,3,3,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Central,0,0,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Central,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Emerson,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Emerson,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Emerson,1,0,0,0,NA,,,,,
